Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
12957,27.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.00,28.00,100.00,6.00,-,999.00,26.00,27.00,4.00,28.00,1.50,2021-08-14 05:00:00,+07:00,#NAME?,#NAME?
13015,91.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.00,74.00,37.00,-,"1,011.00",65.00,91.00,-,27.00,2.80,2021-04-27 15:00:00,+07:00,#NAME?,#NAME?
13018,56.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2.00,28.00,89.00,9.00,-,"1,010.00",51.00,56.00,-,30.00,3.60,2021-08-16 07:00:00,+07:00,#NAME?,#NAME?
13019,25.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.00,28.00,89.00,18.00,-,"1,010.00",21.00,25.00,-,30.00,3.60,2021-08-16 07:00:00,+07:00,#NAME?,#NAME?
13026,39.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,2.00,28.00,89.00,5.00,-,"1,010.00",36.00,39.00,-,30.00,3.60,2021-08-16 07:00:00,+07:00,#NAME?,#NAME?
1584,27.00,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1.00,24.00,62.00,11.00,11.00,"1,012.00",18.00,27.00,32.00,32.00,1.00,2021-08-16 08:00:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1.00,22.00,60.00,1.00,-,"1,013.00",-,-,6.00,30.50,0.50,2021-08-16 08:00:00,+07:00,#NAME?,#NAME?
13017,70.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,4.00,28.00,89.00,9.00,-,"1,010.00",69.00,70.00,-,30.00,3.60,2021-08-16 07:00:00,+07:00,#NAME?,#NAME?
13020,51.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,7.00,28.00,89.00,7.00,-,"1,010.00",33.00,51.00,-,30.00,3.60,2021-08-16 07:00:00,+07:00,#NAME?,#NAME?
13013,80.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18.00,28.00,89.00,26.00,-,"1,010.00",61.00,80.00,-,30.00,3.60,2021-08-16 07:00:00,+07:00,#NAME?,#NAME?
13014,41.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,4.00,28.50,91.50,-,-,"1,010.00",29.00,41.00,-,30.00,3.30,2021-08-16 07:00:00,+07:00,#NAME?,#NAME?
13252,91.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,25.70,96.50,-,1.00,982.40,91.00,59.00,1.00,26.30,1.00,2021-08-16 08:00:00,+07:00,#NAME?,#NAME?
8767,91.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25.00,94.00,-,-,"1,012.00",-,91.00,-,26.00,1.00,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
8688,63.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,26.00,94.00,-,-,"1,010.00",-,63.00,-,27.00,0.50,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
8641,95.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,26.00,94.00,6.00,5.30,"1,010.00",-,95.00,5.10,27.00,0.50,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
13012,19.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.00,19.60,97.60,4.00,1.00,926.00,14.00,19.00,16.00,20.00,1.00,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,6.00,22.50,76.00,-,-,"1,012.00",-,-,-,27.00,1.00,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
13251,69.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,3.00,28.00,84.00,-,1.00,"1,005.00",1.00,69.00,-,31.00,3.00,2021-08-15 14:00:00,+07:00,#NAME?,#NAME?
12976,67.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.00,52.00,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.00,3.00,2021-06-28 22:00:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,40.00,26.30,94.80,1.00,2.00,996.70,1.00,-,52.00,27.20,3.00,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,27.30,93.80,11.00,3.00,996.40,-,-,-,28.40,2.00,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
11778,12.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,1.00,26.80,94.30,4.00,1.00,992.30,12.00,11.00,1.00,27.80,1.00,2021-08-15 08:00:00,+07:00,#NAME?,#NAME?
12958,22.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.00,25.50,100.00,6.00,3.00,"1,009.00",22.00,16.00,11.00,25.50,0.70,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,7.00,25.50,100.00,7.00,-,"1,009.00",28.00,31.00,4.00,25.50,0.70,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
13015,91.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.00,74.00,37.00,-,"1,011.00",65.00,91.00,-,27.00,2.80,2021-04-27 15:00:00,+07:00,#NAME?,#NAME?
13018,16.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,1.00,27.00,84.00,9.00,-,"1,009.00",10.00,16.00,-,30.00,4.30,2021-08-16 20:00:00,+07:00,#NAME?,#NAME?
13019,15.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.00,27.00,84.00,21.00,-,"1,010.00",12.00,15.00,-,30.00,4.60,2021-08-16 20:00:00,+07:00,#NAME?,#NAME?
13026,23.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,2.00,25.50,100.00,6.00,-,"1,009.00",19.00,23.00,-,25.50,0.70,2021-08-17 06:00:00,+07:00,#NAME?,#NAME?
1584,23.00,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1.00,23.00,74.00,11.00,4.00,"1,012.00",16.00,23.00,34.00,28.00,0.50,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1.00,23.00,72.00,1.00,-,"1,013.00",-,-,6.00,28.50,1.80,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
13017,52.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,5.00,27.00,84.00,10.00,-,"1,010.00",37.00,52.00,-,30.00,4.60,2021-08-16 20:00:00,+07:00,#NAME?,#NAME?
13020,27.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,7.00,27.00,84.00,12.00,-,"1,010.00",18.00,27.00,-,30.00,4.60,2021-08-16 20:00:00,+07:00,#NAME?,#NAME?
13013,60.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,10.00,27.00,84.00,10.00,-,"1,010.00",60.00,46.00,-,30.00,4.60,2021-08-16 20:00:00,+07:00,#NAME?,#NAME?
13014,19.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,27.00,84.00,-,-,"1,010.00",13.00,19.00,-,30.00,4.60,2021-08-16 20:00:00,+07:00,#NAME?,#NAME?
13252,70.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,24.90,94.80,1.00,1.00,981.80,70.00,46.00,1.00,25.80,3.00,2021-08-17 07:00:00,+07:00,#NAME?,#NAME?
8767,68.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,24.00,100.00,-,-,"1,010.00",-,68.00,-,24.00,1.50,2021-08-18 06:00:00,+07:00,#NAME?,#NAME?
8688,52.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.00,89.00,-,-,"1,008.00",-,52.00,-,30.00,4.10,2021-08-17 22:00:00,+07:00,#NAME?,#NAME?
8641,80.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,25.00,94.00,7.80,4.10,"1,008.00",-,80.00,5.60,26.00,3.00,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
13012,32.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.00,20.20,98.80,5.00,2.00,924.10,24.00,32.00,16.00,20.40,1.00,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,7.00,23.00,76.00,-,-,"1,009.00",-,-,-,27.50,1.20,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
13251,69.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,3.00,28.00,84.00,-,1.00,"1,005.00",1.00,69.00,-,31.00,3.00,2021-08-15 14:00:00,+07:00,#NAME?,#NAME?
12976,67.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.00,52.00,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.00,3.00,2021-06-28 22:00:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,38.00,25.30,98.20,1.00,2.00,995.40,1.00,-,54.00,25.60,1.00,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,24.60,89.90,11.00,3.00,994.30,-,-,-,26.40,1.00,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
11778,16.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,1.00,24.60,89.90,6.00,4.00,994.30,16.00,12.00,1.00,26.40,1.00,2021-08-18 06:00:00,+07:00,#NAME?,#NAME?
12958,27.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,2.00,24.50,100.00,4.00,2.00,"1,008.00",27.00,25.00,9.00,24.50,2.30,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,7.00,24.50,100.00,5.00,-,"1,008.00",28.00,31.00,4.00,24.50,2.30,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
13015,91.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.00,74.00,37.00,-,"1,011.00",65.00,91.00,-,27.00,2.80,2021-04-27 15:00:00,+07:00,#NAME?,#NAME?
13018,11.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.00,27.00,79.00,10.00,-,"1,007.00",8.00,11.00,-,31.00,4.10,2021-08-17 20:00:00,+07:00,#NAME?,#NAME?
13019,10.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.00,27.00,79.00,18.00,-,"1,007.00",9.00,10.00,-,31.00,4.10,2021-08-17 20:00:00,+07:00,#NAME?,#NAME?
13026,27.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,2.00,24.50,100.00,7.00,-,"1,008.00",19.00,27.00,-,24.50,2.30,2021-08-18 06:00:00,+07:00,#NAME?,#NAME?
1584,26.00,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1.00,23.00,74.00,11.00,7.00,"1,009.00",16.00,26.00,32.00,28.00,1.50,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1.00,21.00,75.50,1.00,-,"1,010.50",-,-,6.00,25.50,1.50,2021-08-18 06:00:00,+07:00,#NAME?,#NAME?
13017,39.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm10,5.00,27.00,79.00,11.00,-,"1,007.00",39.00,38.00,-,31.00,4.10,2021-08-17 20:00:00,+07:00,#NAME?,#NAME?
13020,10.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.00,27.00,79.00,10.00,-,"1,007.00",8.00,10.00,-,31.00,4.10,2021-08-17 20:00:00,+07:00,#NAME?,#NAME?
13013,37.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,23.00,27.00,79.00,12.00,-,"1,007.00",33.00,37.00,-,31.00,4.10,2021-08-17 20:00:00,+07:00,#NAME?,#NAME?
13014,11.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,27.00,79.00,-,-,"1,007.00",9.00,11.00,-,31.00,4.10,2021-08-17 20:00:00,+07:00,#NAME?,#NAME?
13252,70.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,24.50,95.30,1.00,1.00,979.40,70.00,41.00,1.00,25.30,2.00,2021-08-18 07:00:00,+07:00,#NAME?,#NAME?
8767,76.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,24.00,83.00,-,-,"1,010.00",-,76.00,-,27.00,0.50,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
8688,52.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.00,89.00,-,-,"1,008.00",-,52.00,-,30.00,4.10,2021-08-17 22:00:00,+07:00,#NAME?,#NAME?
8641,55.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,25.00,83.00,6.40,9.00,"1,007.00",-,55.00,5.10,28.00,2.50,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
13012,14.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,20.60,100.00,3.00,10.00,923.20,12.00,14.00,15.00,20.60,1.00,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,1.00,22.00,58.00,-,-,"1,009.00",-,-,-,31.00,1.50,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
13251,69.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,3.00,28.00,84.00,-,1.00,"1,005.00",1.00,69.00,-,31.00,3.00,2021-08-15 14:00:00,+07:00,#NAME?,#NAME?
12976,67.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.00,52.00,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.00,3.00,2021-06-28 22:00:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,39.00,24.30,87.20,1.00,2.00,995.10,1.00,-,53.00,26.60,1.00,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,24.90,87.80,7.00,12.00,994.20,-,-,-,27.10,1.00,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
11778,13.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,1.00,24.90,87.80,4.00,18.00,994.20,13.00,12.00,12.00,27.10,1.00,2021-08-19 12:00:00,+07:00,#NAME?,#NAME?
12958,29.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,1.00,25.00,83.00,3.00,33.00,"1,007.00",27.00,29.00,13.00,28.00,2.50,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,6.00,25.00,83.00,2.00,-,"1,007.00",28.00,31.00,4.00,28.00,2.50,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
13015,91.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.00,74.00,37.00,-,"1,011.00",65.00,91.00,-,27.00,2.80,2021-04-27 15:00:00,+07:00,#NAME?,#NAME?
13018,19.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2.00,25.00,83.00,6.00,-,"1,007.00",13.00,19.00,-,28.00,2.50,2021-08-19 11:00:00,+07:00,#NAME?,#NAME?
13019,10.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,4.00,25.00,83.00,24.00,-,"1,007.00",9.00,10.00,-,28.00,2.50,2021-08-19 11:00:00,+07:00,#NAME?,#NAME?
13026,29.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm10,2.00,25.00,83.00,9.00,-,"1,007.00",29.00,20.00,-,28.00,2.50,2021-08-19 11:00:00,+07:00,#NAME?,#NAME?
1584,30.00,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1.00,23.00,62.00,11.00,36.00,"1,008.00",19.00,30.00,34.00,31.00,2.00,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1.00,23.00,66.00,1.00,-,"1,010.00",-,-,5.00,30.00,1.50,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
13017,40.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,4.00,25.00,83.00,12.00,-,"1,007.00",36.00,40.00,-,28.00,2.50,2021-08-19 11:00:00,+07:00,#NAME?,#NAME?
13020,10.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,4.00,25.00,83.00,8.00,-,"1,007.00",8.00,10.00,-,28.00,2.50,2021-08-19 11:00:00,+07:00,#NAME?,#NAME?
13013,52.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,21.00,25.00,83.00,30.00,-,"1,007.00",52.00,32.00,-,28.00,2.50,2021-08-19 11:00:00,+07:00,#NAME?,#NAME?
13014,13.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,4.00,25.00,83.00,-,-,"1,007.00",11.00,13.00,-,28.00,2.50,2021-08-19 11:00:00,+07:00,#NAME?,#NAME?
13252,88.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,24.20,91.40,1.00,1.00,979.90,88.00,45.00,1.00,25.70,2.00,2021-08-19 13:00:00,+07:00,#NAME?,#NAME?
8767,78.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,26.00,97.00,-,-,"1,010.50",-,78.00,-,26.50,0.70,2021-08-21 07:00:00,+07:00,#NAME?,#NAME?
8688,52.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.00,89.00,-,-,"1,008.00",-,52.00,-,30.00,4.10,2021-08-17 22:00:00,+07:00,#NAME?,#NAME?
8641,72.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,28.00,89.00,5.50,9.40,"1,008.00",-,72.00,4.60,30.00,3.00,2021-08-21 08:00:00,+07:00,#NAME?,#NAME?
13012,17.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,20.40,95.20,3.00,6.00,924.60,13.00,17.00,16.00,21.20,2.00,2021-08-21 08:00:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,7.00,23.00,72.00,-,-,"1,009.00",-,-,-,28.50,1.80,2021-08-21 08:00:00,+07:00,#NAME?,#NAME?
13251,69.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,3.00,28.00,84.00,-,1.00,"1,005.00",1.00,69.00,-,31.00,3.00,2021-08-15 14:00:00,+07:00,#NAME?,#NAME?
12976,67.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.00,52.00,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.00,3.00,2021-06-28 22:00:00,+07:00,#NAME?,#NAME?
